,ast,blka,block_above_3,block_in_paint,block_lcorner_3,block_mid_range,block_rcorner_3,block_res,dreb,fga,min,oreb,shot_above_3,shot_in_paint,shot_lcorner_3,shot_mid_range,shot_rcorner_3,shot_res,stl
203082,5.1,24,0.12499994791668836,0.12499994791668836,0.08333329861112558,0.4166664930556279,0.0,0.24999989583337673,8.9,1020,2461.455,2.1,0.49117646577277974,0.054901960246059214,0.03529411730103807,0.3176470557093426,0.021568627239523262,0.07941176392733565,2.5999999999999996
202696,5.1,60,0.0,0.5666665722222379,0.0,0.0,0.0,0.43333326111112314,8.9,1353,2461.455,2.1,0.16777531287675304,0.2978566127283325,0.000739098294611247,0.21359940714265035,0.001478196589222494,0.3185513649774474,2.5999999999999996
2772,5.1,33,0.0,0.18181812672177977,0.0,0.06060604224059325,0.0,0.7575755280074157,8.9,735,2461.455,2.1,0.4054421713545283,0.05850340056457959,0.070748298357166,0.05170067956869824,0.11292516853163036,0.30068026801795555,2.5999999999999996
203078,5.1,64,0.0,0.21874996582031783,0.0,0.01562499755859413,0.0,0.7656248803711124,8.9,1608,2461.455,2.1,0.31467661495847876,0.10323383020376971,0.03171641771320636,0.21455223747169008,0.02425373119245192,0.3115671622414978,2.5999999999999996
1628972,5.1,26,0.07692304733728948,0.3846152366864474,0.0,0.11538457100593423,0.0,0.4230767603550922,8.9,233,2461.455,2.1,0.21888411077750597,0.2145922654681431,0.03862660778426576,0.17596565768387734,0.0343347624749029,0.3175965528928518,2.5999999999999996
1628418,5.1,31,0.0,0.3225805411030513,0.0,0.0,0.0,0.6774191363164076,8.9,502,2461.455,2.1,0.17529880128886852,0.11952190996968308,0.009960159164140257,0.1394422282979636,0.011952190996968308,0.5438246903620579,2.5999999999999996
1626155,5.1,21,0.0,0.38095219954657167,0.0,0.04761902494332146,0.0,0.5714282993198575,8.9,256,2461.455,2.1,0.1757812431335452,0.11328124557495135,0.04296874832153327,0.08984374649047866,0.023437499084472693,0.5546874783325204,2.5999999999999996
201145,5.1,25,0.0,0.3599998560000576,0.0,0.0799999680000128,0.0,0.5599997760000897,8.9,683,2461.455,2.1,0.3235724696402274,0.11127379046451259,0.06149341051986222,0.15373352629965556,0.07759882756077852,0.27232796087367556,2.5999999999999996
2730,5.1,8,0.0,0.37499953125058594,0.0,0.12499984375019532,0.0,0.4999993750007813,8.9,69,2461.455,2.1,0.0,0.1739130182734756,0.0,0.14492751522789635,0.0,0.6811593215711128,2.5999999999999996
101133,5.1,9,0.11111098765445816,0.22222197530891633,0.0,0.0,0.0,0.666665925926749,8.9,104,2461.455,2.1,0.057692302144970946,0.2788461270340262,0.057692302144970946,0.009615383690828492,0.038461534763313966,0.5576922540680525,2.5999999999999996
203895,5.1,7,0.14285693877580175,0.4285708163274053,0.0,0.0,0.0,0.4285708163274053,8.9,129,2461.455,2.1,0.20930230935641012,0.1395348729042734,0.054263561684995215,0.35658911964425427,0.0,0.2403100588906931,2.5999999999999996
203953,5.1,54,0.03703703017832774,0.1851851508916387,0.0,0.05555554526749162,0.01851851508916387,0.7037035733882271,8.9,748,2461.455,2.1,0.1871657728988533,0.12967914265134836,0.038770052957619615,0.20320855343304073,0.03208556106837485,0.40909090362177936,2.5999999999999996
1626171,5.1,30,0.0,0.2333332555555815,0.0,0.1333332888889037,0.0,0.6333331222222927,8.9,628,2461.455,2.1,0.26910827596961345,0.21656050610572444,0.020700636613047187,0.1640127362418354,0.014331209962878823,0.3152866191833341,2.5999999999999996
1626184,5.1,16,0.06249996093752441,0.18749988281257324,0.0,0.12499992187504883,0.0,0.6249996093752441,8.9,217,2461.455,2.1,0.410138229947547,0.09216589437023529,0.04147465246660588,0.06912442077767646,0.07834101021469998,0.30875574614028817,2.5999999999999996
1628421,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,32,2461.455,2.1,0.0624999804687561,0.2499999218750244,0.0,0.21874993164064635,0.0,0.4687498535156707,2.5999999999999996
203107,5.1,24,0.04166664930556279,0.2916665451389395,0.0,0.0,0.04166664930556279,0.6249997395834419,8.9,528,2461.455,2.1,0.21401514746183434,0.20265151131341835,0.0435606052355946,0.1306818157067838,0.04545454459366393,0.36363635674931144,2.5999999999999996
202322,5.1,36,0.027777770061730538,0.24999993055557482,0.0,0.055555540123461075,0.0,0.6666664814815328,8.9,552,2461.455,2.1,0.2735507196820522,0.08152173765359172,0.01268115919055871,0.2047101412190192,0.019927535870877974,0.40760868826795854,2.5999999999999996
203115,5.1,20,0.0499999750000125,0.49999975000012503,0.0,0.0,0.0,0.4499997750001125,8.9,458,2461.455,2.1,0.3646288129993709,0.20305676412539816,0.026200872790373957,0.12008733362254731,0.03056768492210295,0.2554585097061461,2.5999999999999996
1627736,5.1,34,0.058823512110731724,0.2941175605536586,0.0,0.058823512110731724,0.0,0.5882351211073172,8.9,736,2461.455,2.1,0.4293478202534264,0.10190217252850309,0.0747282598542356,0.11820652013306358,0.038043477743974485,0.23777173589984055,2.5999999999999996
1628470,5.1,15,0.0,0.2666664888890074,0.0,0.0,0.0,0.7333328444447704,8.9,362,2461.455,2.1,0.29281767146912513,0.07458563329873942,0.11049723451665099,0.052486186395409216,0.11325966537956726,0.35635358131619943,2.5999999999999996
203914,5.1,42,0.04761903628118183,0.33333325396827285,0.0,0.023809518140590916,0.023809518140590916,0.571428435374182,8.9,636,2461.455,2.1,0.2704402473201219,0.16352201000751557,0.06603773481072744,0.11949685346703061,0.044025156540484965,0.33647798213084934,2.5999999999999996
1627823,5.1,15,0.1333332444445037,0.1333332444445037,0.0,0.06666662222225185,0.0,0.6666662222225186,8.9,314,2461.455,2.1,0.3949044460221514,0.07006369203618816,0.08280254513367691,0.03184713274372189,0.09872611150553785,0.3216560407115911,2.5999999999999996
203999,5.1,67,0.014925370906661057,0.4029850144798486,0.0,0.029850741813322115,0.0,0.5522387235464592,8.9,1202,2461.455,2.1,0.21630615460643798,0.2628951725216708,0.0016638934969725998,0.12811979926689018,0.0033277869939451997,0.3876871847946158,2.5999999999999996
1628399,5.1,3,0.0,0.3333322222259259,0.0,0.0,0.0,0.6666644444518518,8.9,18,2461.455,2.1,0.33333314814825105,0.055555524691375174,0.11111104938275035,0.0,0.11111104938275035,0.3888886728396262,2.5999999999999996
1626168,5.1,24,0.0,0.20833324652781396,0.08333329861112558,0.16666659722225116,0.0,0.5416664409723163,8.9,493,2461.455,2.1,0.3286003990141907,0.19675455990355864,0.05273833564425283,0.1034482737637267,0.02028397524778955,0.2981744361425064,2.5999999999999996
200794,5.1,51,0.058823517877741587,0.3137254286812885,0.0,0.058823517877741587,0.0,0.5686273394848353,8.9,664,2461.455,2.1,0.1852409610656482,0.23493975549789525,0.02259036110556685,0.12048192589635655,0.030120481474089137,0.40662649990020333,2.5999999999999996
1628420,5.1,39,0.05128203813281073,0.33333324786326973,0.0,0.10256407626562146,0.0,0.5128203813281073,8.9,701,2461.455,2.1,0.22253922649730062,0.26390869808974754,0.05706134012751298,0.19686162343991978,0.03994293808925909,0.219686159490925,2.5999999999999996
1627750,5.1,51,0.01960783929258053,0.35294110726644956,0.03921567858516106,0.13725487504806372,0.0,0.45098030372935216,8.9,1171,2461.455,2.1,0.3142613124315857,0.20580700080438086,0.02134927394236316,0.2297181876198276,0.01451750628080695,0.21434671038132613,2.5999999999999996
203486,5.1,34,0.0,0.35294107266439034,0.0,0.0,0.0,0.647058633218049,8.9,439,2461.455,2.1,0.01366742565677846,0.2460136618220123,0.0,0.05922551117937332,0.002277904276129743,0.6788154742866634,2.5999999999999996
202738,5.1,8,0.12499984375019532,0.4999993750007813,0.0,0.12499984375019532,0.0,0.24999968750039064,8.9,99,2461.455,2.1,0.3737373359861277,0.28282825425977226,0.020202018161412306,0.08080807264564922,0.04040403632282461,0.20202018161412305,2.5999999999999996
1629020,5.1,3,0.0,0.3333322222259259,0.0,0.0,0.0,0.6666644444518518,8.9,19,2461.455,2.1,0.0,0.15789465373965592,0.0,0.05263155124655198,0.05263155124655198,0.7368417174517277,2.5999999999999996
1629118,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,13,2461.455,2.1,0.5384611242606736,0.07692301775152481,0.0,0.30769207100609924,0.0,0.07692301775152481,2.5999999999999996
1628966,5.1,7,0.14285693877580175,0.14285693877580175,0.0,0.0,0.0,0.7142846938790088,8.9,141,2461.455,2.1,0.21985814043559287,0.13475176349278273,0.06382978270710761,0.14893615964991774,0.07801417886424263,0.3546099039283756,2.5999999999999996
201573,5.1,8,0.12499984375019532,0.37499953125058594,0.0,0.12499984375019532,0.12499984375019532,0.24999968750039064,8.9,229,2461.455,2.1,0.35807858698346784,0.10917030090959384,0.017467248145535016,0.27510915829217647,0.04366812036383754,0.1965065416372689,2.5999999999999996
203496,5.1,9,0.0,0.3333329629633745,0.0,0.11111098765445816,0.0,0.5555549382722909,8.9,362,2461.455,2.1,0.5359115874057573,0.08287292588748824,0.03591160121791157,0.10220994192790217,0.04696132466957667,0.1961325912670555,2.5999999999999996
1628249,5.1,2,0.0,0.0,0.0,0.0,0.0,0.9999950000249999,8.9,16,2461.455,2.1,0.06249996093752441,0.06249996093752441,0.06249996093752441,0.06249996093752441,0.0,0.749999531250293,2.5999999999999996
2736,5.1,7,0.14285693877580175,0.14285693877580175,0.0,0.14285693877580175,0.0,0.571427755103207,8.9,117,2461.455,2.1,0.19658117977938633,0.08547007816495059,0.07692307034845552,0.15384614069691105,0.09401708598144563,0.39316235955877266,2.5999999999999996
203476,5.1,21,0.0,0.38095219954657167,0.0,0.0,0.0,0.619047324263179,8.9,375,2461.455,2.1,0.042666665528888925,0.138666662968889,0.04799999872000004,0.4266666552888892,0.050666665315555595,0.29333332551111135,2.5999999999999996
201959,5.1,54,0.0,0.27777772633745806,0.0,0.05555554526749162,0.0,0.6666665432098994,8.9,536,2461.455,2.1,0.011194029641902433,0.1921641755193251,0.03171641731872356,0.12313432606092675,0.01679104446285365,0.6249999883395525,2.5999999999999996
1626145,5.1,21,0.0,0.4285712244898931,0.0,0.04761902494332146,0.0,0.523809274376536,8.9,445,2461.455,2.1,0.21573033223077906,0.2764044881706857,0.029213482489584663,0.20224718646635537,0.03595505537179651,0.24044943279888917,2.5999999999999996
1629006,5.1,33,0.030303021120296626,0.45454531680444943,0.0,0.09090906336088989,0.06060604224059325,0.36363625344355954,8.9,507,2461.455,2.1,0.27021695719493183,0.09664694089453765,0.05917159646604347,0.13806705842076808,0.09270216779680143,0.3431952595030521,2.5999999999999996
1629244,5.1,3,0.3333322222259259,0.0,0.0,0.0,0.3333322222259259,0.3333322222259259,8.9,78,2461.455,2.1,0.44871789119001393,0.08974357823800279,0.11538460059171787,0.1282051117685754,0.08974357823800279,0.1282051117685754,2.5999999999999996
201565,5.1,52,0.057692296597635265,0.24999995192308616,0.0,0.09615382766272544,0.0,0.5961537315088977,8.9,750,2461.455,2.1,0.1573333312355556,0.2026666639644445,0.02533333299555556,0.28266666289777787,0.0066666665777777795,0.3253333289955556,2.5999999999999996
203967,5.1,40,0.0,0.3499999125000218,0.02499999375000156,0.04999998750000312,0.0,0.5749998562500359,8.9,696,2461.455,2.1,0.37787355778917303,0.1020114927871912,0.037356321302351704,0.11206896390705512,0.04741379242221563,0.32327585742419745,2.5999999999999996
201952,5.1,31,0.0,0.29032248699274615,0.0,0.06451610822061025,0.0,0.6451610822061026,8.9,416,2461.455,2.1,0.2427884557022006,0.31971153077616515,0.01201923048030696,0.12499999699519239,0.0,0.300480762007674,2.5999999999999996
1629123,5.1,2,0.0,0.0,0.0,0.0,0.0,0.9999950000249999,8.9,39,2461.455,2.1,0.33333324786326973,0.10256407626562146,0.025641019066405365,0.2564101906640536,0.07692305719921609,0.20512815253124292,2.5999999999999996
201229,5.1,7,0.14285693877580175,0.0,0.0,0.0,0.14285693877580175,0.7142846938790088,8.9,259,2461.455,2.1,0.5984555753492057,0.03474903340737323,0.1119691076459804,0.03474903340737323,0.12355211878177148,0.09652509279825898,2.5999999999999996
1626157,5.1,77,0.0,0.4025973503120324,0.0,0.03896103390116443,0.0,0.5584414859166901,8.9,1313,2461.455,2.1,0.23686214594926014,0.24752475059006282,0.02056359466440522,0.14318354803363634,0.0114242192580029,0.3404417338884864,2.5999999999999996
203952,5.1,88,0.04545454028925679,0.2954545118801691,0.0,0.04545454028925679,0.0,0.6136362939049665,8.9,1207,2461.455,2.1,0.23363711488287395,0.15244407495903833,0.03231151588805704,0.2651201303635449,0.018227008962493713,0.29826014665898803,2.5999999999999996
203710,5.1,1,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,8.9,35,2461.455,2.1,0.34285704489798713,0.11428568163266238,0.028571420408165595,0.17142852244899356,0.08571426122449678,0.25714278367349036,2.5999999999999996
203500,5.1,50,0.0,0.1799999640000072,0.0,0.0,0.0,0.8199998360000328,8.9,807,2461.455,2.1,0.0,0.2763320907517709,0.0,0.030978933940781488,0.0,0.6926889629158741,2.5999999999999996
1629126,5.1,7,0.14285693877580175,0.0,0.0,0.14285693877580175,0.0,0.7142846938790088,8.9,82,2461.455,2.1,0.1829268069601455,0.121951204640097,0.0853658432480679,0.10975608417608729,0.0609756023200485,0.43902433670434915,2.5999999999999996
1628977,5.1,13,0.0,0.23076905325457442,0.0,0.0,0.0,0.7692301775152481,8.9,165,2461.455,2.1,0.024242422773186497,0.13939393094582236,0.060606056932966244,0.048484845546372994,0.060606056932966244,0.6666666262626287,2.5999999999999996
101109,5.1,3,0.0,0.3333322222259259,0.0,0.3333322222259259,0.0,0.3333322222259259,8.9,134,2461.455,2.1,0.3656716145021183,0.1791044642459355,0.037313430051236565,0.238805952327914,0.04477611606148388,0.13432834818445163,2.5999999999999996
1628390,5.1,13,0.07692301775152481,0.23076905325457442,0.07692301775152481,0.0,0.0,0.6153841420121985,8.9,431,2461.455,2.1,0.3062644940541881,0.0394431545372818,0.20417632936945873,0.0788863090745636,0.15545243258811062,0.2157772571745416,2.5999999999999996
202331,5.1,76,0.10526314404432315,0.1973683950831059,0.013157893005540393,0.07894735803324236,0.013157893005540393,0.5921051852493177,8.9,1606,2461.455,2.1,0.39663760649665253,0.10585305039942061,0.029265255110428053,0.19489414573540384,0.040473225152719644,0.23287671087872533,2.5999999999999996
203924,5.1,63,0.0,0.31746026706979885,0.0,0.03174602670697989,0.0,0.6507935474930877,8.9,821,2461.455,2.1,0.16443361553674038,0.1315468924293923,0.06090133908768162,0.06333739265118889,0.12911083886588504,0.450669909248844,2.5999999999999996
1629055,5.1,0,0.0,,,0.0,0.0,0.0,8.9,2,2461.455,2.1,0.9999950000249999,,,0.0,0.0,0.0,2.5999999999999996
202693,5.1,22,0.09090904958679565,0.2272726239669891,0.0,0.04545452479339782,0.0,0.6363633471075695,8.9,483,2461.455,2.1,0.3043478197857594,0.16563146655007316,0.05383022662877378,0.169772253213825,0.06004140662440152,0.24637680649323385,2.5999999999999996
1627846,5.1,8,0.12499984375019532,0.4999993750007813,0.0,0.0,0.0,0.37499953125058594,8.9,214,2461.455,2.1,0.2710280247183166,0.14018690933706032,0.0934579395580402,0.03738317582321608,0.0934579395580402,0.3644859642763568,2.5999999999999996
203457,5.1,10,0.0,0.2999997000003,0.0,0.0,0.0,0.6999993000007,8.9,276,2461.455,2.1,0.0,0.23913042611846283,0.0,0.13405796615732007,0.0,0.6268115714923345,2.5999999999999996
202335,5.1,6,0.0,0.16666638888935187,0.0,0.0,0.0,0.8333319444467593,8.9,219,2461.455,2.1,0.4063926755071838,0.11872145576614357,0.07762556723170926,0.086757986906028,0.13698629511478105,0.173515973812056,2.5999999999999996
203471,5.1,78,0.01282051117685754,0.3333332905982961,0.0,0.0641025558842877,0.01282051117685754,0.5769230029585893,8.9,1099,2461.455,2.1,0.2793448564208839,0.18562329221452875,0.024567788675452333,0.2111009989890719,0.023657870576361505,0.2757051840245206,2.5999999999999996
201566,5.1,68,0.029411760380623472,0.3235293641868582,0.014705880190311736,0.029411760380623472,0.0,0.6029410878027812,8.9,1473,2461.455,2.1,0.24372029705553092,0.10522742630531279,0.023761031746360954,0.24100475057023252,0.010862185941193578,0.37542430159250306,2.5999999999999996
202329,5.1,29,0.03448274673008733,0.10344824019026201,0.03448274673008733,0.03448274673008733,0.03448274673008733,0.7586204280619213,8.9,593,2461.455,2.1,0.3119730132888193,0.0961214149052038,0.07757166816911183,0.059021921433019875,0.08094434939385584,0.37436761594658324,2.5999999999999996
1628380,5.1,29,0.0,0.27586197384069866,0.0,0.03448274673008733,0.0,0.6896549346017466,8.9,400,2461.455,2.1,0.2749999931250002,0.11999999700000008,0.01749999956250001,0.10999999725000008,0.009999999750000007,0.46749998831250034,2.5999999999999996
203552,5.1,15,0.3333331111112593,0.0,0.0,0.06666662222225185,0.0,0.5999996000002666,8.9,465,2461.455,2.1,0.4258064424557755,0.08172042835009832,0.05376343970401205,0.2516128978147764,0.0602150524684935,0.12688171770146844,2.5999999999999996
203090,5.1,21,0.0,0.14285707482996438,0.04761902494332146,0.04761902494332146,0.0,0.7619043990931433,8.9,386,2461.455,2.1,0.19948186011705027,0.08808289927246375,0.054404143668286435,0.041450776128218236,0.049222796652259156,0.5673574982549872,2.5999999999999996
203918,5.1,19,0.05263155124655198,0.31578930747931183,0.05263155124655198,0.10526310249310396,0.0,0.4736839612189678,8.9,670,2461.455,2.1,0.2492537276230787,0.21641790721764317,0.058208954355090235,0.2910447717754512,0.041791044152372475,0.14328357995099136,2.5999999999999996
202683,5.1,58,0.0,0.2413792687277123,0.0,0.0,0.0,0.7586205588585243,8.9,683,2461.455,2.1,0.048316251122748885,0.17130307216247334,0.0,0.07467056991697556,0.0014641288219014814,0.7042459633346125,2.5999999999999996
1627746,5.1,3,0.0,0.3333322222259259,0.0,0.0,0.0,0.6666644444518518,8.9,49,2461.455,2.1,0.2448979092045083,0.16326527280300554,0.020408159100375693,0.14285711370262985,0.0,0.4285713411078895,2.5999999999999996
1627774,5.1,17,0.058823494809708936,0.058823494809708936,0.0,0.1764704844291268,0.058823494809708936,0.6470584429067983,8.9,424,2461.455,2.1,0.3278301809474014,0.07547169633321471,0.049528300718672154,0.09198112990610544,0.049528300718672154,0.4056603677910291,2.5999999999999996
203086,5.1,6,0.0,0.4999991666680556,0.0,0.0,0.0,0.4999991666680556,8.9,241,2461.455,2.1,0.3941908550128276,0.11203319037206678,0.037344396790688926,0.07883817100256552,0.024896264527125952,0.352697080800951,2.5999999999999996
203081,5.1,90,0.055555549382716736,0.12222220864197682,0.0,0.04444443950617338,0.0,0.7777776913580343,8.9,1530,2461.455,2.1,0.39738561831774105,0.08169934587124611,0.009150326737579564,0.18562091381947116,0.011764705805459439,0.314379082912555,2.5999999999999996
203468,5.1,64,0.01562499755859413,0.2499999609375061,0.0,0.07812498779297065,0.01562499755859413,0.6406248999023594,8.9,1242,2461.455,2.1,0.3236714949784904,0.17310788910541153,0.017713365396832808,0.2568437982540757,0.01610305945166619,0.21256038476199368,2.5999999999999996
203994,5.1,66,0.0,0.16666664141414522,0.0,0.03030302571166277,0.0,0.8030301813590633,8.9,826,2461.455,2.1,0.03268765093598486,0.20096852056938838,0.0012106537383698094,0.12953995000556962,0.0012106537383698094,0.6343825589057802,2.5999999999999996
1629014,5.1,3,0.0,0.3333322222259259,0.3333322222259259,0.0,0.0,0.3333322222259259,8.9,63,2461.455,2.1,0.38095232048375866,0.15873013353489943,0.07936506676744971,0.19047616024187933,0.0,0.19047616024187933,2.5999999999999996
1629018,5.1,2,0.0,0.49999750001249993,0.0,0.0,0.0,0.49999750001249993,8.9,50,2461.455,2.1,0.3399999320000136,0.15999996800000638,0.039999992000001594,0.29999994000001196,0.039999992000001594,0.1199999760000048,2.5999999999999996
202323,5.1,27,0.0,0.25925916323734693,0.0,0.03703702331962099,0.0,0.7037034430727989,8.9,443,2461.455,2.1,0.07674943393342136,0.2618510098904964,0.02257336292159452,0.28442437281209093,0.018058690337275612,0.33634310753175833,2.5999999999999996
1628960,5.1,6,0.0,0.0,0.0,0.0,0.0,0.9999983333361112,8.9,177,2461.455,2.1,0.37853105206039256,0.11864406109355587,0.10169490950876217,0.10734462670369341,0.07344632353410602,0.22033897060231805,2.5999999999999996
1628396,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,16,2461.455,2.1,0.0,0.06249996093752441,0.0,0.06249996093752441,0.0,0.8749994531253418,2.5999999999999996
203109,5.1,27,0.03703702331962099,0.14814809327848397,0.03703702331962099,0.03703702331962099,0.07407404663924198,0.6666664197531779,8.9,793,2461.455,2.1,0.48423706829461455,0.03530895289648231,0.09205548433725745,0.08196721208111965,0.07692307595305074,0.22950819382713503,2.5999999999999996
203957,5.1,19,0.0,0.42105240997241583,0.05263155124655198,0.0,0.0,0.5263155124655198,8.9,241,2461.455,2.1,0.11618256779325445,0.22821575816532125,0.04564315163306425,0.020746887105938295,0.09543568068731616,0.4937759131213314,2.5999999999999996
202324,5.1,41,0.0,0.19512190362880397,0.0,0.0,0.024390237953600496,0.7804876145152159,8.9,619,2461.455,2.1,0.02100161516960234,0.15831986820161764,0.04684975691680522,0.0888529872560099,0.0565428100720063,0.62843294622887,2.5999999999999996
203497,5.1,56,0.0,0.2499999553571508,0.0,0.017857139668367914,0.0,0.7321427264030845,8.9,712,2461.455,2.1,0.0,0.10533707717223206,0.0,0.015449437985260703,0.0,0.8792134707975636,2.5999999999999996
204060,5.1,31,0.06451610822061025,0.4838708116545769,0.03225805411030513,0.0,0.0,0.41935470343396664,8.9,800,2461.455,2.1,0.4287499946406251,0.11624999854687502,0.07124999910937502,0.04374999945312501,0.10374999870312501,0.23624999704687505,2.5999999999999996
2594,5.1,18,0.3888886728396262,0.16666657407412552,0.11111104938275035,0.11111104938275035,0.055555524691375174,0.16666657407412552,8.9,483,2461.455,2.1,0.534161479623986,0.031055899978138717,0.10351966659379573,0.2008281531919637,0.08902691327066432,0.04140786663751829,2.5999999999999996
1628378,5.1,96,0.04166666232638934,0.37499996093750404,0.0,0.06249999348958401,0.0,0.5208332790798668,8.9,1525,2461.455,2.1,0.29114753907444235,0.25639344094168237,0.023606557222252085,0.13770491712980382,0.022295081821015857,0.2688524572534265,2.5999999999999996
1628513,5.1,1,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,8.9,20,2461.455,2.1,0.4499997750001125,0.0,0.0499999750000125,0.0,0.0499999750000125,0.4499997750001125,2.5999999999999996
203526,5.1,9,0.0,0.44444395061783265,0.0,0.0,0.0,0.5555549382722909,8.9,161,2461.455,2.1,0.22981365032213352,0.21118011110682539,0.05590061764592437,0.07453415686123249,0.08695651633810457,0.34161488561398223,2.5999999999999996
1627777,5.1,11,0.0,0.1818180165290759,0.09090900826453795,0.0,0.0,0.7272720661163036,8.9,181,2461.455,2.1,0.3204419712462999,0.18232043191599823,0.1381215393303017,0.03314916943927241,0.12154695461066549,0.2044198782088465,2.5999999999999996
1626220,5.1,19,0.0,0.36842085872586383,0.0,0.05263155124655198,0.0,0.5789470637120717,8.9,338,2461.455,2.1,0.2692307612653621,0.08875739382374576,0.11538461197086948,0.029585797941248583,0.1213017715591192,0.375739633853857,2.5999999999999996
201937,5.1,29,0.13793098692034933,0.24137922711061136,0.0,0.17241373365043666,0.0,0.4482757074911354,8.9,729,2461.455,2.1,0.24005486639156562,0.13443072517927676,0.07270233096430273,0.2510288031408943,0.03292181024798614,0.2688614503585535,2.5999999999999996
200757,5.1,4,0.0,0.24999937500156252,0.0,0.0,0.0,0.7499981250046875,8.9,149,2461.455,2.1,0.20805367731183375,0.08053690734651628,0.1677852236385756,0.10067113418314536,0.14765099680194652,0.29530199360389303,2.5999999999999996
202327,5.1,4,0.0,0.0,0.0,0.0,0.0,0.9999975000062501,8.9,72,2461.455,2.1,0.0,0.27777773919753623,0.0,0.027777773919753623,0.0,0.6944443479938405,2.5999999999999996
